compound_id	compound_name	treats	palliates	total_edges
Q850729	butenafine	3	0	3
Q2928948	butoconazole	1	0	1
Q1185089	butorphanol	0	0	2
Q193213	butyric acid	0	0	6
Q421344	butyrophenone	0	0	1
Q412963	cabazitaxel	1	0	2
Q423308	cabergoline	2	0	17
Q795057	cabozantinib	1	0	3
Q1091	cadmium	0	0	63
Q419714	cadmium acetate	0	0	1
Q1014287	cadmium arsenide	0	0	1
Q417129	cadmium bromide	0	0	1
Q1025288	cadmium carbonate	0	0	1
Q411840	cadmium chloride	0	0	2
Q5016545	cadmium chromate	0	0	1
Q410497	cadmium cyanide	0	0	1
Q425236	cadmium fluoride	0	0	1
Q3462573	cadmium hydride	0	0	1
Q420717	cadmium hydroxide	0	0	1
Q425252	cadmium iodide	0	0	1
Q419670	cadmium nitrate	0	0	1
Q196661	cadmium oxide	0	0	1
Q15627956	cadmium potassium cyanide	0	0	1
Q15627970	cadmium salicylate	0	0	1
Q15617477	cadmium selenate	0	0	2
Q420704	cadmium selenide	0	0	2
Q411562	cadmium stearate	0	0	1
Q15627944	cadmium succinate	0	0	1
Q414806	cadmium sulfate	0	0	1
Q179619	cadmium sulfide	0	0	1
Q414035	cadmium telluride	0	0	2
Q5016547	cadmium tetrafluoroborate	0	0	1
Q1969116	cadmium tungstate	0	0	1
Q1108	caesium	0	0	42
Q416962	caesium chromate	0	0	1
Q219211	caesium hydride	0	0	1
Q417090	caesium oxide	0	0	1
Q3178745	caesium perchlorate	0	0	1
Q1025477	caesium superoxide	0	0	1
Q60235	caffeine	0	0	8
Q139307	calcifediol anhydrous	1	0	1
Q155683	calcipotriene	1	0	2
Q139195	calcitriol	3	0	4
Q706	calcium	0	0	103
Q4119838	calcium 2-glycerophosphate	0	0	1
Q409251	calcium acetate	2	0	3
Q412645	calcium arsenate	0	0	1
Q414509	calcium benzoate	0	0	1
Q415144	calcium bicarbonate	0	0	1
Q419619	calcium bisulfite	0	0	1
Q416861	calcium bromate	0	0	1
Q409739	calcium bromide	0	0	1
Q421801	calcium carbide	0	0	2
Q23767	calcium carbonate	8	0	9
Q419721	calcium chlorate	0	0	1
Q208451	calcium chloride anhydrous	2	0	3
Q16714127	calcium chlorite	0	0	1
Q905723	calcium chromate	0	0	1
Q27284105	calcium citrate	1	0	1
Q420280	calcium citrate anhydrous	0	0	1
Q367994	calcium cyanamide	0	0	1
Q420491	calcium cyanide	0	0	1
Q16644632	calcium dichromate	0	0	1
Q16706149	calcium dithiocyanate	0	0	1
Q15963793	calcium dithionate	0	0	1
Q1026348	calcium ferrocyanide	0	0	1
Q413374	calcium fluoride	0	0	1
Q221123	calcium formate	0	0	1
Q27888681	calcium glubionate	1	0	1
Q413739	calcium gluconate	3	0	4
Q4119810	calcium hexaboride	0	0	1
Q16635996	calcium hexafluorosilicate	0	0	2
Q422847	calcium hydride	0	0	1
Q182849	calcium hydroxide	0	0	1
Q407300	calcium hypochlorite	0	0	1
Q2185998	calcium iodate	0	0	1
Q412538	calcium iodide	0	0	1
Q419693	calcium lactate	0	0	1
Q3831371	calcium levulinate	1	0	1
Q15971308	calcium metaborate	0	0	1
Q15992714	calcium metaphosphate	0	0	1
Q4300386	calcium molybdate	0	0	2
Q2452235	calcium monophosphide	0	0	1
Q407392	calcium nitrate	0	0	1
Q2749498	calcium nitrite	0	0	1
Q16682856	calcium oleate	0	0	1
Q412399	calcium oxalate	0	0	1
Q185006	calcium oxide	0	0	1
Q16684408	calcium palmitate	0	0	1
Q27261387	calcium pantothenate	1	0	1
Q906306	calcium perchlorate	0	0	1
Q424495	calcium permanganate	0	0	1
Q94770	calcium peroxide	0	0	1
Q16686574	calcium plumbate	0	0	1
Q417394	calcium propionate	0	0	1
Q4363460	calcium pyrophosphate	0	0	1
Q416381	calcium silicide	0	0	2
Q423318	calcium stearate	0	0	1
Q407258	calcium sulfate dihydrate	0	0	1
Q899410	calcium sulfite	0	0	1
Q416767	calcium tartrate	0	0	1
Q16706145	calcium thiosulfate	0	0	1
Q4517638	calomel	0	0	1
Q172949	calomel	0	0	1
Q5026909	camostat	0	0	1
Q181559	camphor	0	0	1
Q5030940	canagliflozin anhydrous	0	0	2
Q415970	candesartan	2	0	3
Q5032274	canertinib	0	0	2
Q3655338	cangrelor	0	0	2
Q422917	cannabidiol	0	0	4
Q265831	cannabinol	0	0	1
Q410884	cantharidin	2	0	2
Q420207	capecitabine	2	0	3
Q422613	capric acid	0	0	1
Q161666	caprylic alcohol	0	0	20
Q273169	capsaicin	2	0	4
Q5036336	capsazepine	0	0	1
Q421119	captopril	7	0	8
Q5037818	carazolol	0	0	2
Q419401	carbachol	1	0	1
Q410412	carbamazepine	8	0	20
Q2633879	carbamide peroxide	5	0	5
Q1050019	carbenicillin	3	0	3
Q752861	carbenoxolone	0	0	23
Q414225	carbidopa	1	0	1
Q3728177	carbinoxamine	1	0	1
Q2664750	carbon diselenide	0	0	1
Q27104479	carbonate ion	8	0	8
Q5038067	carboprost	1	0	1
Q19414	carene	0	0	2
Q15366934	carfilzomib	0	0	1
Q415869	carmustine	2	0	2
Q905755	carprofen	0	0	1
Q546434	carteolol	3	0	3
Q27106078	carteolol hydrochloride	3	0	3
Q412534	carvedilol	3	0	6
Q19596315	cebranopadol	0	0	4
Q5057052	cediranib	0	0	8
Q415167	cefaclor anhydrous	6	0	6
Q2319020	cefadroxil anhydrous	5	0	5
Q2601530	cefamandole	4	0	4
Q415739	cefazolin	5	0	5
Q1453445	cefdinir	7	0	7
Q3664175	cefditoren	3	0	3
Q2552927	cefepime	7	0	7
Q163901	cefixime anhydrous	6	0	6
Q2325775	cefoperazone	6	0	6
Q417968	cefotaxime	9	0	9
Q2353907	cefoxitin	5	0	5
Q1052672	cefpodoxime proxetil	7	0	7
Q419521	ceftibuten	4	0	4
Q1082945	ceftizoxime	7	0	7
Q421713	ceftriaxone	13	0	13
Q413728	cefuroxime	9	0	9
Q408801	celecoxib	4	0	7
Q5058846	cenicriviroc	0	0	1
Q411417	cephalexin anhydrous	5	0	5
Q2736126	cephalothin	3	0	5
Q549803	cephapirin	3	0	3
Q21011233	ceritinib	0	0	5
Q1385	cerium	0	0	8
Q15725535	cerium potassium fluoride	0	0	1
Q4138121	cerium(III) hydroxide	0	0	1
Q423439	cerivastatin	3	0	4
Q5064514	cerlapirdine	0	0	1
Q419806	cerous chloride	0	0	1
Q3877360	cerous nitrate hexahydrate	0	0	1
Q900883	cerous oxide	0	0	1
Q331002	cesium bromide	0	0	1
Q416923	cesium carbonate	0	0	1
Q296694	cesium chloride	0	0	1
Q50694	cesium fluoride	0	0	1
Q296363	cesium hydroxide	0	0	1
Q50703	cesium iodide	0	0	1
Q371940	cesium nitrate	0	0	1
Q331260	cesium sulfate	0	0	1
Q423075	cetirizine	1	0	2
Q5065704	cetrorelix	0	0	1
Q5010989	cgs 12066b-parent	0	0	5
Q5010992	cgs-21680	0	0	4
Q5089853	chelerythrine	0	0	2
Q419028	chenodiol	0	0	3
Q415939	chlorambucil	9	0	9
Q409375	chloramine	0	0	1
Q274515	chloramphenicol	1	0	1
Q2393323	chlorcyclizine	1	0	1
Q178566	chlordiazepoxide	2	0	2
Q15646788	chlorhexidine	5	0	5
Q108200	chloride ion	0	0	8
Q411305	chlorine trifluoride	0	0	1
Q4380604	chlormerodrin	0	0	1
Q5102983	chlormezanone	1	0	1
Q17320428	chloro(difluoro)silane	0	0	1
Q17337614	chloro(triiodo)silane	0	0	1
Q17337583	chloro(triisocyanato)silane	0	0	1
Q284209	chloroacetophenone	0	0	1
Q4498193	chlorobismuth	0	0	1
Q17337578	chlorodisilane	0	0	1
Q423065	chloropicrin	0	0	1
Q422438	chloroquine	6	0	44
Q2603363	chlorothiazide	4	0	5
Q5103213	chlorotrianisene	3	0	3
Q12029435	chloroxine	2	0	2
Q420133	chlorpheniramine	1	0	2
Q407972	chlorpromazine	6	0	58
Q1075324	chlorpropamide	0	0	1
Q425289	chlorthalidone	4	0	9
Q3294630	chlorzoxazone	0	0	1
Q139347	cholecalciferol	10	0	10
Q43656	cholesterol	1	0	2
Q287415	cholic acid	1	0	2
Q193166	choline	1	0	1
Q27287271	chromic phosphate p-32	1	0	1
Q2329715	chromium picolinate	1	0	1
Q973741	chrysin	0	0	2
Q15410874	ci-966 free base	0	0	1
Q5119448	ciclesonide	0	0	1
Q419468	ciclopirox	4	0	4
Q15634018	cicloprolol	0	0	2
Q423445	cidofovir anhydrous	2	0	2
Q416791	cidoxepin	3	0	8
Q5119890	ciglitazone	0	0	1
Q5119931	cilansetron	0	0	1
Q418201	cilastatin	1	0	1
Q867350	cilazapril anhydrous	0	0	1
Q15634085	cilostamide	0	0	2
Q258591	cilostazol	1	0	3
Q20817244	cimadronate	0	0	1
Q409492	cimetidine	8	0	13
Q193978	cinacalcet	0	0	1
Q164785	cinnamic acid	0	0	1
Q1639588	cinoxacin	1	0	1
Q2319112	cinoxate	1	0	1
Q3885848	cipemastat	0	0	1
Q3496452	ciprofibrate	0	0	1
Q256602	ciprofloxacin	16	0	18
Q5121322	ciproxifan	0	0	4
Q207688	cis-oleic acid	0	0	3
Q425295	cisapride	4	0	41
Q412415	cisplatin	19	0	19
Q409672	citalopram	6	0	50
Q1146640	citrate	0	0	1
Q159683	citric acid	0	0	1
Q118551	clarithromycin	9	0	52
Q418145	clemastine	1	0	2
Q5132472	clidinium	2	0	4
Q5134338	clioquinol	3	0	3
Q412164	clobazam	1	0	1
Q5134762	clobenpropit	0	0	4
Q4224007	clobetasol	5	0	5
Q421637	clobetasol propionate	0	0	1
Q5134875	clofarabine	0	0	2
Q418611	clofazimine	5	0	5
Q2701912	clofibrate	3	0	4
Q5134881	clofilium	0	0	2
Q58713	clomipramine	3	0	11
Q407988	clonazepam	8	0	11
Q412221	clonidine	5	0	9
Q27292429	clonidine hydrochloride	4	0	4
Q410237	clopidogrel	8	0	8
Q418850	clorazepic acid	2	0	2
Q2889652	clorgiline	0	0	1
Q413546	clotrimazole	5	0	11
Q422219	cloxacillin	6	0	6
Q221361	clozapine	3	0	25
Q16677449	cobalt molybdate	0	0	1
Q15708292	cobimetinib	0	0	3
Q41576	cocaine	0	0	38
Q174723	codeine	0	0	1
Q5144764	colfosceril palmitate	0	0	1
Q5150955	combrestatin a4	0	0	1
Q5159518	conessine	0	0	4
Q409921	conhydrine	0	0	1
Q5161126	conivaptan	0	0	2
Q17375861	copper antimonide	0	0	1
Q5184160	crenolanib	0	0	5
Q5186964	crizotinib	0	0	2
Q416427	cromolyn	4	0	4
Q421781	cupric chloride anhydrous	0	0	1
Q4134940	cupric hexafluorosilicate	0	0	1
Q4413548	cupric selenate	0	0	1
Q4413572	cupric selenide	0	0	1
Q4413571	cuprous selenide	0	0	1
Q312266	curcumin	0	0	1
Q5014874	cx-546	0	0	4
Q5014875	cx516	0	0	4
Q3008033	cyamemazine	0	0	4
Q185076	cyanide anion	0	0	1
Q5197476	cyanopindolol	0	0	1
Q5119441	cyclacillin	3	0	3
Q2467043	cyclic ADP-ribose	0	0	1
Q867308	cyclizine	0	0	1
Q5198674	cyclobenzaprine	1	0	1
Q18129538	cyclopentadienylniobium(V) tetrachloride	0	0	1
Q6590371	cyclopentyladenosine	0	0	4
Q408524	cyclophosphamide	30	0	30
Q418508	cycloserine	2	0	2
Q367700	cyclosporine	7	0	13
Q5199066	cyclothiazide	4	0	9
Q417884	cyproheptadine	4	0	10
Q426185	cyproterone acetate	0	0	1
Q617563	cysteamine	1	0	1
Q180983	cytarabine	3	0	3
Q6841079	d-CCPene	0	0	4
Q419345	dabigatran	0	0	1
Q3011604	dabrafenib	1	0	2
Q416975	dacarbazine	8	0	8
Q17130597	dacomitinib anhydrous	0	0	3
Q186127	dactinomycin	10	0	10
Q4835503	dactolisib	0	0	5
Q408732	daidzein	0	0	4
Q372539	dalfampridine	0	0	5
Q424372	daminozide	0	0	3
Q419652	danazol	4	0	4
Q421274	dantrolene	6	0	8
Q409898	dapagliflozin	0	0	2
Q901963	dapiprazole	0	0	1
Q424965	dapoxetine	0	0	1
Q422226	dapsone	4	0	4
Q5222103	darapladib	0	0	1
Q166476	darifenacin	0	0	5
Q3765251	darunavir	0	0	11
Q5225810	darusentan	0	0	1
Q419940	dasatinib anhydrous	0	0	2
Q411659	daunorubicin	2	0	2
Q27262517	daunorubicin citrate	1	0	1
Q419618	deferoxamine	3	0	3
Q370244	delavirdine	2	0	2
Q5255128	demecarium bromide	1	0	1
Q2736402	demeclocycline	6	0	6
Q908026	denufosol	0	0	2
Q425680	deoxycholic acid	0	0	2
Q402633	deprenyl	4	0	39
Q5263885	deserpidine	2	0	2
Q423288	desipramine	3	0	11
Q5264583	deslanoside	2	0	3
Q418060	desloratadine	1	0	2
Q3024529	desmosterol	0	0	2
Q415304	desogestrel	3	0	3
Q904011	desonide	4	0	4
Q385370	desoximetasone	4	0	5
Q948846	desoxycortone	0	0	2
Q2419445	desvenlafaxine	0	0	8
Q422252	dexamethasone	9	0	11
Q5268318	dexbrompheniramine	1	0	1
Q904647	dexetimide	0	0	1
Q5268340	dexloxiglumide	0	0	1
Q412133	dexmedetomidine	0	0	3
Q1207210	dexmethylphenidate	1	0	7
Q524995	dexrazoxane	1	0	1
Q1706418	dextroamphetamine	2	0	11
Q407781	dextromethorphan	0	0	7
Q5268499	dextrothyroxine	3	0	3
Q18009064	dialuminium nickel tetraoxide	0	0	1
Q4064287	diaminozinc	0	0	1
Q17442903	diammonium neodymium pentanitrate	0	0	1
Q210402	diazepam	3	0	7
Q420009	diazoxide	2	0	2
Q403721	dibasic potassium phosphate	0	0	1
Q4138178	dibasicbarium phosphate	0	0	1
Q417922	dibenz(b,f)(1,4)oxazepine	0	0	1
Q17337575	dibromo(chloro)fluorosilane	0	0	1
Q18201466	dibromo(dichloro)stannane	0	0	1
Q16735997	dibromo(difluoro)silane	0	0	1
Q16735996	dibromo(diiodo)silane	0	0	1
Q18204169	dibromo(diiodo)stannane	0	0	1
Q415612	dibutyl phthalate	0	0	1
Q4445885	dicaesium sulfide	0	0	1
Q17349755	dichloro(diiodo)silane	0	0	1
Q17334964	dichloro(fluoro)silane	0	0	1
Q81166	dichlorodiethylsulfide	0	0	1
Q3706987	dichlorphenamide	1	0	4
Q244408	diclofenac	5	0	10
Q2313471	dicloxacillin	5	0	5
Q17315570	dicopper stibane	0	0	1
Q420886	dicumarol	1	0	2
Q2662662	dicyclomine	1	0	4
Q422606	didanosine	2	0	2
Q15628232	didysprosium trioxalate	0	0	1
Q5274970	diepoxybutane	0	0	1
Q2503726	diethylmercury	0	0	1
Q2356505	diethylpropion	1	0	1
Q423989	diethylstilbestrol	4	0	8
Q420423	diethylzinc	0	0	1
Q5275451	diflorasone	4	0	4
Q2602750	diflunisal	2	0	3
Q16735998	difluoro(diiodo)silane	0	0	1
Q17320311	difluoro(diisocyanato)silane	0	0	1
Q736113	difluprednate	1	0	2
Q15628348	digadolinium(3+) trisulphate	0	0	1
Q4332806	digallium monoxide	0	0	1
Q423890	digitoxin	2	0	3
Q422222	digoxin	2	0	3
Q421336	dihydroergotamine	0	0	19
Q4161314	dihydromorphine	0	0	3
Q155685	dihydrotachysterol	2	0	2
Q411054	dihydrotestosterone	0	0	1
Q27269528	dihydroxyaluminum sodium carbonate	7	0	7
Q17352172	diisocyanatodimethylsilane	0	0	1
Q5276700	dilazep	0	0	1
Q422229	diltiazem	3	0	10
Q5277162	dimaprit	0	0	2
Q420439	dimenhydrinate	2	0	2
Q413421	dimethyl sulfate	0	0	1
Q416690	dimethyldichlorosilane	0	0	1
Q422087	dimethylmercury	0	0	1
Q407217	dimethyltryptamine	0	0	2
Q414430	dimethylzinc	0	0	1
Q15723091	dinaciclib	0	0	4
Q17443531	dineodymium tritungsten dodecaoxide	0	0	1
Q421375	dinoprost	0	0	8
Q416554	dinoprostone	2	0	16
Q413486	diphenhydramine	3	0	6
Q5402419	diphenhydramine citrate	0	0	2
Q5279734	diphenidol	1	0	1
Q2530372	diphenylmercury	0	0	1
Q905952	dipivefrin	3	0	3
Q4134924	dipotassium hexaiodorhenate	0	0	1
Q19596938	dipraglurant	0	0	1
Q424009	diprenorphine	0	0	3
Q419374	dipyridamole	0	0	5
Q5280143	diquafosol	0	0	2
Q116073	disilane	0	0	1
Q17351073	disilaselenane	0	0	2
Q1530103	disilene	0	0	1
Q2675470	disiloxane	0	0	1
Q17351053	disilylsulphide	0	0	1
Q1588691	disilyne	0	0	1
Q3317985	disodium L-glutamate	0	0	1
Q17419195	disodium diselanediide	0	0	1
Q425120	disopyramide	1	0	39
Q4162372	distannane	0	0	1
Q409665	disulfiram	1	0	1
Q409173	divanadium pentaoxide	0	0	1
Q4445835	divanadium trisulphide	0	0	1
Q15627994	diyttrium trioxalate	0	0	1
Q4386371	dizocilpine	0	0	4
Q4836245	do-687	0	0	1
Q422782	dobutamine	0	0	2
Q420436	docetaxel anhydrous	8	0	9
Q423345	doconexent	0	0	1
Q27105309	docusate	1	0	1
Q3712521	dofetilide	1	0	40
Q424238	domperidone	0	0	39
Q415081	donepezil	1	0	2
Q19597008	donitriptan	0	0	8
Q170304	dopamine	1	0	7
Q415401	dorzolamide	2	0	6
Q737743	doxapram	2	0	2
Q419939	doxazosin	2	0	5
Q5303688	doxercalciferol	1	0	2
Q18936	doxorubicin	3	0	4
Q27269332	doxorubicin hydrochloride	15	0	15
Q422442	doxycycline anhydrous	5	0	5
Q5308606	dromostanolone propionate	0	0	1
Q190067	dronabinol	1	0	10
Q408637	dronedarone	0	0	37
Q174259	droperidol	1	0	38
Q419646	drospirenone	0	0	1
Q411932	duloxetine	0	0	10
Q424760	dutasteride	1	0	1
Q15274561	duvoglustat	0	0	1
Q4161380	dydrogesterone	0	0	1
Q1843	dysprosium	0	0	28
Q410654	dysprosium chloride	0	0	1
Q15628226	dysprosium phosphate	0	0	1
Q1269328	dysprosium sulfate	0	0	1
Q15628233	dysprosium(III) trihydroxide	0	0	1
Q417141	econazole	4	0	6
Q5333851	ecopipam	0	0	2
Q408032	edetic acid	1	0	1
Q21011234	edoxaban	0	0	1
Q422645	efavirenz	2	0	2
Q424751	eflornithine	2	0	3
Q5348096	eglumetad	0	0	4
Q21098999	elagolix	0	0	1
Q5358600	eledoisin	0	0	2
Q415032	eletriptan	0	0	5
Q20539232	eluxadoline	0	0	1
Q5370305	emedastine	1	0	1
Q3050386	emetine	2	0	2
Q5373824	empagliflozin	0	0	2
Q5375164	enadoline	0	0	1
Q422185	enalapril	6	0	7
Q19904062	encenicline	0	0	1
Q4531852	endomorphin-1	0	0	2
Q416740	enflurane	1	0	1
Q423327	enfuvirtide	2	0	2
Q1639616	enoxacin	4	0	4
Q416516	enoxaparin	0	0	1
Q416444	entacapone	1	0	2
Q1281020	entinostat	0	0	4
Q1996756	enzalutamide	0	0	1
Q5381479	enzastaurin	0	0	4
Q219626	ephedrine	2	0	3
Q393339	epigallocatechin gallate	0	0	2
Q632405	epinastine	0	0	1
Q132621	epinephrine	4	0	9
Q425122	epirubicin	1	0	1
Q784717	eprosartan	2	0	3
Q2295855	eptifibatide	3	0	3
Q139200	ergocalciferol	2	0	2
Q424508	ergonovine	0	0	1
Q419186	ergotamine	0	0	22
Q408717	eribulin	0	0	1
Q418369	erlotinib	0	0	2
Q553220	ertapenem	2	0	2
Q213511	erythromycin	11	0	55
Q423757	escitalopram	1	0	44
Q418139	esmolol	3	0	4
Q553223	esomeprazole	4	0	5
Q5399299	esreboxetine	0	0	1
Q412939	estramustine	1	0	1
Q409721	estriol	0	0	2
Q414986	estrone	0	0	2
Q5401864	estrone sulfate	0	0	1
Q5401860	estropipate	3	0	3
Q5402392	etalocib	0	0	1
Q27272011	etanautine	0	0	2
Q5402458	etazolate	0	0	1
Q27281933	ethacrynate sodium	8	0	8
Q418571	ethacrynic acid	8	0	8
Q412318	ethambutol	1	0	1
Q202218	ether	1	0	1
Q415563	ethinylestradiol	6	0	8
Q414767	ethionamide	1	0	1
Q421567	ethosuximide	1	0	1
Q4533122	ethotoin	1	0	1
Q265352	ethoxzolamide	0	0	4
Q764283	ethylestrenol	0	0	1
Q4498247	ethylmercury chloride	0	0	1
Q5405160	ethynodiol diacetate	2	0	2
Q12745201	eticlopride	0	0	3
Q2758338	etidronic acid	1	0	1
Q2465218	etodolac	2	0	4
Q418445	etomidate	2	0	2
Q5404835	etonitazene	0	0	3
Q418817	etoposide	15	0	16
Q27260984	etoposide phosphate	2	0	2
Q631202	etoricoxib	0	0	1
Q554297	etretinate	1	0	1
Q1396	europium	0	0	37
Q418517	europium chloride	0	0	1
Q617253	europium oxide	0	0	1
Q15628205	europium(II) bromid	0	0	1
Q1316937	europium(II) oxide	0	0	1
Q1377105	europium(III) sulfate	0	0	1
Q4445796	europium(III) sulfate	0	0	1
Q15628189	europium(III) trihydroxide	0	0	1
Q421052	everolimus	3	0	4
Q21098927	examorelin	0	0	1
Q418819	exemestane	1	0	2
Q417997	ezetimibe	1	0	2
Q1386050	ezlopitant	0	0	1
Q2146170	ezogabine	0	0	4
Q5423588	f-15599	0	0	1
Q5090627	fMet-Leu-Phe	0	0	2
Q5429279	fadrozole	0	0	3
Q420186	famciclovir	2	0	2
Q411159	famotidine	9	0	9
Q5435087	farglitazar	0	0	2
Q5437132	fasudil	0	0	2
Q421301	felbamate	2	0	2
Q420644	felodipine	1	0	2
Q5443204	fenclonine	0	0	3
Q418928	fenfluramine	2	0	4
Q5443558	fenobam anhydrous	0	0	1
Q419724	fenofibrate	3	0	5
Q2357007	fenoldopam	3	0	5
Q2555245	fenoprofen	2	0	5
Q420188	fenoterol	0	0	1
Q407541	fentanyl	0	0	7
Q1311179	ferric phosphate	0	0	1
Q416370	ferrous fumarate	2	0	2
Q27290556	ferrous gluconate	2	0	2
Q2618789	ferrous phosphate	0	0	1
Q27105054	ferrous sulfate	2	0	2
Q19597241	fexaramine	0	0	1
Q415122	fexofenadine	1	0	2
Q18355303	filorexant	0	0	2
Q424167	finasteride	2	0	3
Q21099046	finerenone	0	0	1
Q2742033	flavone	0	0	2
Q421381	flecainide	0	0	39
Q5458730	flesinoxan	0	0	1
Q415996	flibanserin	0	0	2
Q5462356	floxuridine	2	0	2
Q411478	fluconazole	9	0	13
Q238490	flucytosine	6	0	6
Q2697578	fludrocortisone	2	0	3
Q416341	flufenamic acid	0	0	28
Q421920	flumazenil	0	0	5
Q27156818	flumorph	0	0	1
Q62947	flunitrazepam	0	0	4
Q27106662	fluocinolone	5	0	5
Q924467	fluocinolone acetonide	0	0	1
Q5462791	fluocinonide	0	0	1
Q407350	fluoride ion	1	0	7
Q17337502	fluoro(triiodo)silane	0	0	1
Q17337266	fluoro(triisocyanato)silane	0	0	1
Q17334950	fluorodisilane	0	0	1
Q607349	fluorometholone	0	0	1
Q238512	fluorouracil	9	0	9
Q422244	fluoxetine	4	0	13
Q410663	fluoxymesterone	3	0	4
Q5462882	fluparoxan	0	0	1
Q855654	fluperlapine	0	0	2
Q58376	fluphenazine	2	0	9
Q415403	flupirtine	0	0	1
Q5462632	flurandrenolide	3	0	3
Q419890	flurbiprofen	3	0	6
Q408300	fluspirilene	0	0	5
Q418669	flutamide	1	0	2
Q1002165	fluticasone	0	0	1
Q8564098	fluticasone propionate	0	0	1
Q409236	fluvoxamine	4	0	12
Q127060	folic acid	2	0	2
Q161210	formaldehyde	1	0	1
Q2001841	formate	0	0	1
Q637247	formoterol	2	0	3
Q410040	forodesine	0	0	1
Q1385311	fosamprenavir	0	0	6
Q5473324	fosaprepitant	0	0	1
Q420387	foscarnet	3	0	3
Q183554	fosfomycin	1	0	1
Q5473363	fosphenytoin	2	0	2
Q410195	frovatriptan	0	0	3
Q388801	furosemide	8	0	11
Q410352	gabapentin	3	0	3
Q5515384	gabexate	0	0	1
Q4130924	gaboxadol	0	0	10
Q1832	gadolinium	0	0	11
Q415113	gadolinium chloride	0	0	1
Q419919	gadolinium oxide	0	0	1
Q2456591	galangin	0	0	2
Q412690	galantamine	1	0	2
Q375837	gallic acid	0	0	1
Q861	gallium	0	0	53
Q422819	gallium arsenide	0	0	1
Q31153	gallium chloride	0	0	1
Q4321582	gallium nitrate anhydrous	1	0	2
Q15628330	gallium oxalate	0	0	1
Q906969	gallium phosphate	0	0	1
Q421416	gallium phosphide	0	0	1
Q418788	gallium trifluoride	0	0	1
Q419661	gallium(III) hydroxide	0	0	1
Q5519267	galnon	0	0	1
Q417640	ganciclovir	3	0	3
Q2365016	gatifloxacin anhydrous	8	0	8
Q5512952	gbr-12935	0	0	1
Q417824	gefitinib	1	0	2
Q414143	gemcitabine	2	0	4
Q384295	gemfibrozil	3	0	8
Q1639595	gemifloxacin	2	0	2
Q415957	genistein	0	0	6
Q422482	gentamicin	5	0	5
Q420705	gentian violet cation	3	0	3
Q23714168	gepefrine	0	0	1
Q418125	geranyl diphosphate	0	0	1
Q774795	geranylgeranyl pyrophosphate	0	0	2
Q16735995	germanetriyltrisilane	0	0	1
Q1279263	germanium selenide	0	0	1
Q3131169	germanium telluride	0	0	1
Q426257	givinostat	0	0	9
Q5567525	glemanserin	0	0	3
Q26995161	glutamic acid	0	0	1
Q420626	glyburide	0	0	4
Q132501	glycerin	2	0	2
Q209320	glyceryl 2-arachidonate	0	0	2
Q2813830	glyceryl 2-oleate	0	0	1
Q620730	glycine	1	0	7
Q5572600	glycochenodeoxycholic acid	0	0	1
Q411917	glycopyrrolate	1	0	6
Q418705	glycyrrhizin	0	0	2
Q1992653	goserelin	0	0	1
Q27265738	goserelin acetate	3	0	3
Q5514388	gr-113808	0	0	1
Q5514387	gr-127935	0	0	9
Q416096	griseofulvin	3	0	3
Q420682	guaifenesin	5	0	5
Q5613542	guanabenz	1	0	4
Q5613557	guanadrel	1	0	1
Q420673	guanethidine	1	0	1
Q5613599	guanfacine	1	0	4
Q422511	guanosine cyclic 3',5'-phosphate	0	0	6
Q392227	guanosine triphosphate	0	0	1
Q5515069	gw-501516	0	0	1
Q5515088	gyki-2466	0	0	4
Q1119	hafnium	0	0	21
Q4161099	hafnium diboride	0	0	1
Q2628977	hafnium tetrachloride	0	0	1
Q4493197	hafnium tetrafluoride	0	0	1
Q4096870	hafnium(IV) bromide	0	0	1
Q418001	hafnium(IV) carbide	0	0	1
Q4202648	hafnium(IV) iodide	0	0	1
Q418740	hafnium(IV) oxide	0	0	1
Q5641126	halazepam	1	0	1
Q425991	halcinonide	4	0	4
Q251347	haloperidol	3	0	52
Q5643439	haloprogin	2	0	2
Q32921	halothane	2	0	6
Q560	helium	0	0	4
Q5745805	hesperadin	0	0	1
Q412398	hexacarbonylmolybdenum	0	0	1
Q419078	hexacarbonylvanadium	0	0	1
Q425362	hexachlorophene	1	0	1
Q410557	hexamethonium	0	0	4
Q425001	hexamethyldisilazane	0	0	1
Q418197	hexamethylene diisocyanate	0	0	1
Q17389057	hexasodium diorthosilicate	0	0	1
Q20817273	hexestrol	0	0	1
Q5749037	hexocyclium	0	0	4
Q5765204	himbacine	0	0	5
Q61233	histamine	0	0	3
Q5871149	histrelin	0	0	1
Q5635296	hn-1	0	0	1
Q19597516	homoquinolinic acid	0	0	5
Q411905	hu-210	0	0	6
Q3877880	hu-310	0	0	1
Q419987	hydralazine	4	0	4
Q1188583	hydridohelium(1+)	0	0	1
Q423930	hydrochlorothiazide	4	0	5
Q411441	hydrocodone	1	0	3
Q190875	hydrocortisone	9	0	11
Q3791957	hydroflumethiazide	4	0	4
Q211086	hydrogen chloride	0	0	1
Q171877	hydrogen peroxide	0	0	1
Q409314	hydrogen selenide	0	0	1
Q411266	hydrogen telluride	0	0	1
Q303646	hydromorphone	0	0	3
Q199877	hydroxide ion	0	0	1
Q18086658	hydroxy(dioxo)niobium	0	0	1
Q421094	hydroxychloroquine	6	0	8
